o,d,mode,component,value,status
213,208,lrt_all_underground,gc,60.279,derived_feeder
213,209,lrt_all_underground,gc,63.151,derived_feeder
213,210,lrt_all_underground,gc,77.490,derived_feeder
213,211,lrt_all_underground,gc,75.434,derived_feeder
213,212,lrt_all_underground,gc,69.019,derived_feeder
213,213,lrt_all_underground,gc,,not_skimmed
213,214,lrt_all_underground,gc,104.980,derived_feeder
213,215,lrt_all_underground,gc,99.914,derived_feeder
213,216,lrt_all_underground,gc,119.419,derived_feeder
213,217,lrt_all_underground,gc,109.375,derived_feeder
213,101,lrt_all_underground,gc,79.972,derived_feeder
213,102,lrt_all_underground,gc,77.535,derived_feeder
213,103,lrt_all_underground,gc,76.513,derived_feeder
213,104,lrt_all_underground,gc,72.440,derived_feeder
213,301,lrt_all_underground,gc,103.983,derived_feeder
213,302,lrt_all_underground,gc,98.244,derived_feeder
213,303,lrt_all_underground,gc,91.785,derived_feeder
213,304,lrt_all_underground,gc,89.355,derived_feeder
214,201,lrt_all_underground,gc,107.554,assumed
214,202,lrt_all_underground,gc,94.758,derived_feeder
214,203,lrt_all_underground,gc,90.314,derived_feeder
214,204,lrt_all_underground,gc,88.072,derived_feeder
214,205,lrt_all_underground,gc,86.936,derived_feeder
214,206,lrt_all_underground,gc,81.252,derived_feeder
214,207,lrt_all_underground,gc,70.752,derived_feeder
214,208,lrt_all_underground,gc,72.136,derived_feeder
214,209,lrt_all_underground,gc,75.008,derived_feeder
214,210,lrt_all_underground,gc,97.775,assumed
214,211,lrt_all_underground,gc,87.292,derived_feeder
214,212,lrt_all_underground,gc,80.876,derived_feeder
214,213,lrt_all_underground,gc,92.499,derived_feeder
214,214,lrt_all_underground,gc,,not_skimmed
214,215,lrt_all_underground,gc,120.199,assumed
214,216,lrt_all_underground,gc,139.704,assumed
214,217,lrt_all_underground,gc,129.339,derived_feeder
214,101,lrt_all_underground,gc,91.829,derived_feeder
214,102,lrt_all_underground,gc,90.988,derived_feeder
214,103,lrt_all_underground,gc,89.966,derived_feeder
214,104,lrt_all_underground,gc,84.298,derived_feeder
214,301,lrt_all_underground,gc,115.841,derived_feeder
214,302,lrt_all_underground,gc,110.101,derived_feeder
214,303,lrt_all_underground,gc,103.642,derived_feeder
214,304,lrt_all_underground,gc,101.213,derived_feeder
215,201,lrt_all_underground,gc,110.411,assumed
215,202,lrt_all_underground,gc,102.872,assumed
215,203,lrt_all_underground,gc,98.485,assumed
215,204,lrt_all_underground,gc,98.152,assumed
215,205,lrt_all_underground,gc,100.408,assumed
215,206,lrt_all_underground,gc,94.724,assumed
215,207,lrt_all_underground,gc,84.224,assumed
215,208,lrt_all_underground,gc,85.870,assumed
215,209,lrt_all_underground,gc,89.398,derived_feeder
215,210,lrt_all_underground,gc,100.796,assumed
215,211,lrt_all_underground,gc,99.694,assumed
215,212,lrt_all_underground,gc,93.280,assumed
215,213,lrt_all_underground,gc,105.352,assumed
215,214,lrt_all_underground,gc,128.286,assumed
215,215,lrt_all_underground,gc,,not_skimmed
215,216,lrt_all_underground,gc,142.724,assumed
215,217,lrt_all_underground,gc,132.681,assumed
215,101,lrt_all_underground,gc,103.893,assumed
215,102,lrt_all_underground,gc,100.841,assumed
215,103,lrt_all_underground,gc,99.819,assumed
215,104,lrt_all_underground,gc,96.150,assumed
215,301,lrt_all_underground,gc,130.230,derived_feeder
215,302,lrt_all_underground,gc,124.491,derived_feeder
215,303,lrt_all_underground,gc,118.031,derived_feeder
215,304,lrt_all_underground,gc,115.602,derived_feeder
216,201,lrt_all_underground,gc,124.624,assumed
216,202,lrt_all_underground,gc,117.085,assumed
216,203,lrt_all_underground,gc,112.698,assumed
216,204,lrt_all_underground,gc,112.755,assumed
216,205,lrt_all_underground,gc,114.656,assumed
216,206,lrt_all_underground,gc,108.972,assumed
216,207,lrt_all_underground,gc,98.827,assumed
216,208,lrt_all_underground,gc,100.472,assumed
216,209,lrt_all_underground,gc,103.487,derived_feeder
216,210,lrt_all_underground,gc,115.398,assumed
216,211,lrt_all_underground,gc,114.296,assumed
216,212,lrt_all_underground,gc,107.882,assumed
216,213,lrt_all_underground,gc,119.954,assumed
216,214,lrt_all_underground,gc,142.888,assumed
216,215,lrt_all_underground,gc,137.822,assumed
216,216,lrt_all_underground,gc,,not_skimmed
216,217,lrt_all_underground,gc,147.282,assumed
216,101,lrt_all_underground,gc,118.494,assumed
216,102,lrt_all_underground,gc,115.443,assumed
216,103,lrt_all_underground,gc,114.421,assumed
216,104,lrt_all_underground,gc,110.752,assumed
216,301,lrt_all_underground,gc,144.319,derived_feeder
216,302,lrt_all_underground,gc,138.580,derived_feeder
216,303,lrt_all_underground,gc,132.120,derived_feeder
216,304,lrt_all_underground,gc,129.691,derived_feeder
217,201,lrt_all_underground,gc,132.909,assumed
217,202,lrt_all_underground,gc,125.370,assumed
217,203,lrt_all_underground,gc,120.983,assumed
217,204,lrt_all_underground,gc,119.268,derived_feeder
217,205,lrt_all_underground,gc,118.122,derived_feeder
217,206,lrt_all_underground,gc,112.448,derived_feeder
217,207,lrt_all_underground,gc,101.948,derived_feeder
217,208,lrt_all_underground,gc,103.332,derived_feeder
217,209,lrt_all_underground,gc,116.635,derived_feeder
217,210,lrt_all_underground,gc,118.258,derived_feeder
217,211,lrt_all_underground,gc,117.157,derived_feeder
217,212,lrt_all_underground,gc,110.743,derived_feeder
217,213,lrt_all_underground,gc,122.814,derived_feeder
217,214,lrt_all_underground,gc,145.748,derived_feeder
217,215,lrt_all_underground,gc,140.682,derived_feeder
217,216,lrt_all_underground,gc,160.187,derived_feeder
217,217,lrt_all_underground,gc,,not_skimmed
217,101,lrt_all_underground,gc,121.355,derived_feeder
217,102,lrt_all_underground,gc,118.304,derived_feeder
217,103,lrt_all_underground,gc,117.281,derived_feeder
217,104,lrt_all_underground,gc,113.613,derived_feeder
217,301,lrt_all_underground,gc,153.308,assumed
217,302,lrt_all_underground,gc,151.728,derived_feeder
217,303,lrt_all_underground,gc,135.844,derived_feeder
217,304,lrt_all_underground,gc,137.072,derived_feeder
101,201,lrt_all_underground,gc,79.451,derived_feeder
101,202,lrt_all_underground,gc,78.573,derived_feeder
101,203,lrt_all_underground,gc,67.525,derived_feeder
101,204,lrt_all_underground,gc,70.243,derived_feeder
101,205,lrt_all_underground,gc,70.751,derived_feeder
101,206,lrt_all_underground,gc,65.067,derived_feeder
101,207,lrt_all_underground,gc,54.567,derived_feeder
101,208,lrt_all_underground,gc,55.951,derived_feeder
101,209,lrt_all_underground,gc,58.823,derived_feeder
101,210,lrt_all_underground,gc,78.049,derived_feeder
101,211,lrt_all_underground,gc,71.106,derived_feeder
101,212,lrt_all_underground,gc,64.691,derived_feeder
101,213,lrt_all_underground,gc,76.314,derived_feeder
101,214,lrt_all_underground,gc,105.539,derived_feeder
101,215,lrt_all_underground,gc,100.473,derived_feeder
101,216,lrt_all_underground,gc,119.978,derived_feeder
101,217,lrt_all_underground,gc,109.934,derived_feeder
101,101,lrt_all_underground,gc,,not_skimmed
101,102,lrt_all_underground,gc,74.803,derived_feeder
101,103,lrt_all_underground,gc,73.781,derived_feeder
101,104,lrt_all_underground,gc,68.113,derived_feeder
101,301,lrt_all_underground,gc,99.656,derived_feeder
101,302,lrt_all_underground,gc,93.916,derived_feeder
101,303,lrt_all_underground,gc,87.457,derived_feeder
101,304,lrt_all_underground,gc,85.028,derived_feeder
102,201,lrt_all_underground,gc,73.677,derived_feeder
102,202,lrt_all_underground,gc,74.179,derived_feeder
102,203,lrt_all_underground,gc,61.751,derived_feeder
102,204,lrt_all_underground,gc,64.469,derived_feeder
102,205,lrt_all_underground,gc,66.357,derived_feeder
102,206,lrt_all_underground,gc,60.673,derived_feeder
102,207,lrt_all_underground,gc,50.173,derived_feeder
102,208,lrt_all_underground,gc,51.557,derived_feeder
102,209,lrt_all_underground,gc,54.429,derived_feeder
102,210,lrt_all_underground,gc,71.768,derived_feeder
102,211,lrt_all_underground,gc,66.712,derived_feeder
102,212,lrt_all_underground,gc,60.297,derived_feeder
102,213,lrt_all_underground,gc,71.920,derived_feeder
102,214,lrt_all_underground,gc,99.258,derived_feeder
102,215,lrt_all_underground,gc,94.192,derived_feeder
102,216,lrt_all_underground,gc,113.696,derived_feeder
102,217,lrt_all_underground,gc,103.652,derived_feeder
102,101,lrt_all_underground,gc,71.250,derived_feeder
102,102,lrt_all_underground,gc,,not_skimmed
102,103,lrt_all_underground,gc,69.387,derived_feeder
102,104,lrt_all_underground,gc,63.718,derived_feeder
102,301,lrt_all_underground,gc,95.261,derived_feeder
102,302,lrt_all_underground,gc,89.522,derived_feeder
102,303,lrt_all_underground,gc,83.062,derived_feeder
102,304,lrt_all_underground,gc,80.633,derived_feeder
103,201,lrt_all_underground,gc,71.448,derived_feeder
103,202,lrt_all_underground,gc,71.950,derived_feeder
103,203,lrt_all_underground,gc,59.522,derived_feeder
103,204,lrt_all_underground,gc,62.240,derived_feeder
103,205,lrt_all_underground,gc,64.128,derived_feeder
103,206,lrt_all_underground,gc,58.444,derived_feeder
103,207,lrt_all_underground,gc,47.944,derived_feeder
103,208,lrt_all_underground,gc,49.328,derived_feeder
103,209,lrt_all_underground,gc,52.200,derived_feeder
103,210,lrt_all_underground,gc,69.539,derived_feeder
103,211,lrt_all_underground,gc,64.483,derived_feeder
103,212,lrt_all_underground,gc,58.068,derived_feeder
103,213,lrt_all_underground,gc,69.691,derived_feeder
103,214,lrt_all_underground,gc,97.029,derived_feeder
103,215,lrt_all_underground,gc,91.963,derived_feeder
103,216,lrt_all_underground,gc,111.468,derived_feeder
103,217,lrt_all_underground,gc,101.424,derived_feeder
103,101,lrt_all_underground,gc,69.021,derived_feeder
103,102,lrt_all_underground,gc,68.179,derived_feeder
103,103,lrt_all_underground,gc,,not_skimmed
103,104,lrt_all_underground,gc,61.489,derived_feeder
103,301,lrt_all_underground,gc,93.032,derived_feeder
103,302,lrt_all_underground,gc,87.293,derived_feeder
103,303,lrt_all_underground,gc,80.834,derived_feeder
103,304,lrt_all_underground,gc,78.404,derived_feeder
104,201,lrt_all_underground,gc,70.898,derived_feeder
104,202,lrt_all_underground,gc,70.400,derived_feeder
104,203,lrt_all_underground,gc,58.972,derived_feeder
104,204,lrt_all_underground,gc,61.690,derived_feeder
104,205,lrt_all_underground,gc,62.578,derived_feeder
104,206,lrt_all_underground,gc,56.894,derived_feeder
104,207,lrt_all_underground,gc,46.394,derived_feeder
104,208,lrt_all_underground,gc,47.778,derived_feeder
104,209,lrt_all_underground,gc,50.650,derived_feeder
104,210,lrt_all_underground,gc,65.989,derived_feeder
104,211,lrt_all_underground,gc,62.933,derived_feeder
104,212,lrt_all_underground,gc,56.518,derived_feeder
104,213,lrt_all_underground,gc,68.141,derived_feeder
104,214,lrt_all_underground,gc,93.479,derived_feeder
104,215,lrt_all_underground,gc,88.413,derived_feeder
104,216,lrt_all_underground,gc,107.918,derived_feeder
104,217,lrt_all_underground,gc,97.874,derived_feeder
104,101,lrt_all_underground,gc,67.471,derived_feeder
104,102,lrt_all_underground,gc,66.034,derived_feeder
104,103,lrt_all_underground,gc,65.012,derived_feeder
104,104,lrt_all_underground,gc,,not_skimmed
104,301,lrt_all_underground,gc,91.482,derived_feeder
104,302,lrt_all_underground,gc,85.743,derived_feeder
104,303,lrt_all_underground,gc,79.284,derived_feeder
104,304,lrt_all_underground,gc,76.854,derived_feeder
301,201,lrt_all_underground,gc,94.196,assumed
301,202,lrt_all_underground,gc,86.567,derived_feeder
301,203,lrt_all_underground,gc,82.123,derived_feeder
301,204,lrt_all_underground,gc,79.881,derived_feeder
301,205,lrt_all_underground,gc,78.745,derived_feeder
301,206,lrt_all_underground,gc,73.061,derived_feeder
301,207,lrt_all_underground,gc,62.561,derived_feeder
301,208,lrt_all_underground,gc,63.945,derived_feeder
301,209,lrt_all_underground,gc,66.817,derived_feeder
301,210,lrt_all_underground,gc,81.155,derived_feeder
301,211,lrt_all_underground,gc,79.101,derived_feeder
301,212,lrt_all_underground,gc,72.686,derived_feeder
301,213,lrt_all_underground,gc,84.308,derived_feeder
301,214,lrt_all_underground,gc,108.646,derived_feeder
301,215,lrt_all_underground,gc,103.579,derived_feeder
301,216,lrt_all_underground,gc,123.084,derived_feeder
301,217,lrt_all_underground,gc,113.040,derived_feeder
301,101,lrt_all_underground,gc,83.638,derived_feeder
301,102,lrt_all_underground,gc,81.201,derived_feeder
301,103,lrt_all_underground,gc,80.178,derived_feeder
301,104,lrt_all_underground,gc,76.107,derived_feeder
301,301,lrt_all_underground,gc,,not_skimmed
301,302,lrt_all_underground,gc,101.910,derived_feeder
301,303,lrt_all_underground,gc,95.451,derived_feeder
301,304,lrt_all_underground,gc,93.022,derived_feeder
302,201,lrt_all_underground,gc,90.417,assumed
302,202,lrt_all_underground,gc,78.801,derived_feeder
302,203,lrt_all_underground,gc,74.357,derived_feeder
302,204,lrt_all_underground,gc,72.115,derived_feeder
302,205,lrt_all_underground,gc,70.979,derived_feeder
302,206,lrt_all_underground,gc,65.295,derived_feeder
302,207,lrt_all_underground,gc,54.795,derived_feeder
302,208,lrt_all_underground,gc,56.179,derived_feeder
302,209,lrt_all_underground,gc,59.051,derived_feeder
302,210,lrt_all_underground,gc,73.390,derived_feeder
302,211,lrt_all_underground,gc,71.334,derived_feeder
302,212,lrt_all_underground,gc,64.919,derived_feeder
302,213,lrt_all_underground,gc,76.542,derived_feeder
302,214,lrt_all_underground,gc,100.880,derived_feeder
302,215,lrt_all_underground,gc,95.814,derived_feeder
302,216,lrt_all_underground,gc,115.319,derived_feeder
302,217,lrt_all_underground,gc,105.275,derived_feeder
302,101,lrt_all_underground,gc,75.872,derived_feeder
302,102,lrt_all_underground,gc,73.435,derived_feeder
302,103,lrt_all_underground,gc,72.413,derived_feeder
302,104,lrt_all_underground,gc,68.340,derived_feeder
302,301,lrt_all_underground,gc,99.883,derived_feeder
302,302,lrt_all_underground,gc,,not_skimmed
302,303,lrt_all_underground,gc,87.685,derived_feeder
302,304,lrt_all_underground,gc,85.255,derived_feeder
303,201,lrt_all_underground,gc,85.744,assumed
303,202,lrt_all_underground,gc,74.359,derived_feeder
303,203,lrt_all_underground,gc,69.915,derived_feeder
303,204,lrt_all_underground,gc,67.673,derived_feeder
303,205,lrt_all_underground,gc,66.537,derived_feeder
303,206,lrt_all_underground,gc,60.853,derived_feeder
303,207,lrt_all_underground,gc,50.353,derived_feeder
303,208,lrt_all_underground,gc,51.737,derived_feeder
303,209,lrt_all_underground,gc,54.609,derived_feeder
303,210,lrt_all_underground,gc,68.948,derived_feeder
303,211,lrt_all_underground,gc,66.892,derived_feeder
303,212,lrt_all_underground,gc,60.477,derived_feeder
303,213,lrt_all_underground,gc,72.100,derived_feeder
303,214,lrt_all_underground,gc,96.438,derived_feeder
303,215,lrt_all_underground,gc,91.372,derived_feeder
303,216,lrt_all_underground,gc,110.876,derived_feeder
303,217,lrt_all_underground,gc,100.833,derived_feeder
303,101,lrt_all_underground,gc,71.430,derived_feeder
303,102,lrt_all_underground,gc,68.993,derived_feeder
303,103,lrt_all_underground,gc,67.971,derived_feeder
303,104,lrt_all_underground,gc,63.898,derived_feeder
303,301,lrt_all_underground,gc,95.441,derived_feeder
303,302,lrt_all_underground,gc,89.702,derived_feeder
303,303,lrt_all_underground,gc,,not_skimmed
303,304,lrt_all_underground,gc,80.813,derived_feeder
304,201,lrt_all_underground,gc,83.620,assumed
304,202,lrt_all_underground,gc,70.934,derived_feeder
304,203,lrt_all_underground,gc,66.490,derived_feeder
304,204,lrt_all_underground,gc,64.248,derived_feeder
304,205,lrt_all_underground,gc,63.112,derived_feeder
304,206,lrt_all_underground,gc,57.428,derived_feeder
304,207,lrt_all_underground,gc,46.928,derived_feeder
304,208,lrt_all_underground,gc,48.312,derived_feeder
304,209,lrt_all_underground,gc,51.184,derived_feeder
304,210,lrt_all_underground,gc,65.523,derived_feeder
304,211,lrt_all_underground,gc,63.468,derived_feeder
304,212,lrt_all_underground,gc,57.053,derived_feeder
304,213,lrt_all_underground,gc,68.675,derived_feeder
304,214,lrt_all_underground,gc,93.014,derived_feeder
304,215,lrt_all_underground,gc,87.948,derived_feeder
304,216,lrt_all_underground,gc,107.452,derived_feeder
304,217,lrt_all_underground,gc,97.408,derived_feeder
304,101,lrt_all_underground,gc,68.005,derived_feeder
304,102,lrt_all_underground,gc,65.569,derived_feeder
304,103,lrt_all_underground,gc,64.546,derived_feeder
304,104,lrt_all_underground,gc,60.474,derived_feeder
304,301,lrt_all_underground,gc,92.017,derived_feeder
304,302,lrt_all_underground,gc,86.277,derived_feeder
304,303,lrt_all_underground,gc,79.818,derived_feeder
304,304,lrt_all_underground,gc,,not_skimmed
201,201,lrt_all_ground,ivt,,not_skimmed
201,202,lrt_all_ground,ivt,12.300,derived
201,203,lrt_all_ground,ivt,20.610,derived
201,204,lrt_all_ground,ivt,24.620,derived
201,205,lrt_all_ground,ivt,29.050,derived
201,206,lrt_all_ground,ivt,37.840,derived
201,207,lrt_all_ground,ivt,42.530,derived
201,208,lrt_all_ground,ivt,46.940,derived
201,209,lrt_all_ground,ivt,53.250,derived
201,210,lrt_all_ground,ivt,62.140,derived
201,211,lrt_all_ground,ivt,31.026,derived_feeder
201,212,lrt_all_ground,ivt,34.372,derived_feeder
201,213,lrt_all_ground,ivt,51.153,assumed
201,214,lrt_all_ground,ivt,68.123,assumed
201,215,lrt_all_ground,ivt,63.831,assumed
201,216,lrt_all_ground,ivt,62.226,assumed
201,217,lrt_all_ground,ivt,79.741,assumed
201,101,lrt_all_ground,ivt,44.007,derived_feeder
201,102,lrt_all_ground,ivt,40.999,derived_feeder
201,103,lrt_all_ground,ivt,39.458,derived_feeder
201,104,lrt_all_ground,ivt,35.389,derived_feeder
201,301,lrt_all_ground,ivt,56.559,assumed
201,302,lrt_all_ground,ivt,58.491,assumed
201,303,lrt_all_ground,ivt,54.419,assumed
201,304,lrt_all_ground,ivt,47.732,assumed
202,201,lrt_all_ground,ivt,12.300,derived
202,202,lrt_all_ground,ivt,,not_skimmed
202,203,lrt_all_ground,ivt,8.310,derived
202,204,lrt_all_ground,ivt,12.320,derived
202,205,lrt_all_ground,ivt,16.760,derived
202,206,lrt_all_ground,ivt,25.540,derived
202,207,lrt_all_ground,ivt,30.240,derived
202,208,lrt_all_ground,ivt,34.640,derived
202,209,lrt_all_ground,ivt,40.950,derived
202,210,lrt_all_ground,ivt,49.840,derived
202,211,lrt_all_ground,ivt,41.504,derived_feeder
202,212,lrt_all_ground,ivt,44.849,derived_feeder
202,213,lrt_all_ground,ivt,49.999,assumed
202,214,lrt_all_ground,ivt,66.969,assumed
202,215,lrt_all_ground,ivt,62.677,assumed
202,216,lrt_all_ground,ivt,61.154,assumed
202,217,lrt_all_ground,ivt,78.669,assumed
202,101,lrt_all_ground,ivt,54.485,derived_feeder
202,102,lrt_all_ground,ivt,51.477,derived_feeder
202,103,lrt_all_ground,ivt,49.936,derived_feeder
202,104,lrt_all_ground,ivt,45.867,derived_feeder
202,301,lrt_all_ground,ivt,55.405,assumed
202,302,lrt_all_ground,ivt,57.337,assumed
202,303,lrt_all_ground,ivt,38.672,derived_feeder
202,304,lrt_all_ground,ivt,35.490,derived_feeder
203,201,lrt_all_ground,ivt,20.610,derived
203,202,lrt_all_ground,ivt,8.310,derived
203,203,lrt_all_ground,ivt,,not_skimmed
203,204,lrt_all_ground,ivt,4.010,derived
203,205,lrt_all_ground,ivt,8.440,derived
203,206,lrt_all_ground,ivt,17.230,derived
203,207,lrt_all_ground,ivt,21.920,derived
203,208,lrt_all_ground,ivt,26.330,derived
203,209,lrt_all_ground,ivt,32.640,derived
203,210,lrt_all_ground,ivt,41.530,derived
203,211,lrt_all_ground,ivt,27.036,derived_feeder
203,212,lrt_all_ground,ivt,30.382,derived_feeder
203,213,lrt_all_ground,ivt,41.689,assumed
203,214,lrt_all_ground,ivt,58.659,assumed
203,215,lrt_all_ground,ivt,54.367,assumed
203,216,lrt_all_ground,ivt,52.844,assumed
203,217,lrt_all_ground,ivt,70.359,assumed
203,101,lrt_all_ground,ivt,40.017,derived_feeder
203,102,lrt_all_ground,ivt,37.009,derived_feeder
203,103,lrt_all_ground,ivt,35.468,derived_feeder
203,104,lrt_all_ground,ivt,31.399,derived_feeder
203,301,lrt_all_ground,ivt,47.095,assumed
203,302,lrt_all_ground,ivt,49.027,assumed
203,303,lrt_all_ground,ivt,44.955,assumed
203,304,lrt_all_ground,ivt,38.268,assumed
204,201,lrt_all_ground,ivt,24.620,derived
204,202,lrt_all_ground,ivt,12.320,derived
204,203,lrt_all_ground,ivt,4.010,derived
204,204,lrt_all_ground,ivt,,not_skimmed
204,205,lrt_all_ground,ivt,4.430,derived
204,206,lrt_all_ground,ivt,13.210,derived
204,207,lrt_all_ground,ivt,17.910,derived
204,208,lrt_all_ground,ivt,22.320,derived
204,209,lrt_all_ground,ivt,28.630,derived
204,210,lrt_all_ground,ivt,37.520,derived
204,211,lrt_all_ground,ivt,31.046,derived_feeder
204,212,lrt_all_ground,ivt,34.392,derived_feeder
204,213,lrt_all_ground,ivt,50.110,derived_feeder
204,214,lrt_all_ground,ivt,56.586,assumed
204,215,lrt_all_ground,ivt,52.294,assumed
204,216,lrt_all_ground,ivt,50.771,assumed
204,217,lrt_all_ground,ivt,74.496,derived_feeder
204,101,lrt_all_ground,ivt,44.027,derived_feeder
204,102,lrt_all_ground,ivt,41.019,derived_feeder
204,103,lrt_all_ground,ivt,39.478,derived_feeder
204,104,lrt_all_ground,ivt,35.409,derived_feeder
204,301,lrt_all_ground,ivt,45.022,assumed
204,302,lrt_all_ground,ivt,46.953,assumed
204,303,lrt_all_ground,ivt,34.372,derived_feeder
204,304,lrt_all_ground,ivt,36.195,assumed
205,201,lrt_all_ground,ivt,29.050,derived
205,202,lrt_all_ground,ivt,16.760,derived
205,203,lrt_all_ground,ivt,8.440,derived
205,204,lrt_all_ground,ivt,4.430,derived
205,205,lrt_all_ground,ivt,,not_skimmed
205,206,lrt_all_ground,ivt,8.780,derived
205,207,lrt_all_ground,ivt,13.480,derived
205,208,lrt_all_ground,ivt,17.880,derived
205,209,lrt_all_ground,ivt,24.200,derived
205,210,lrt_all_ground,ivt,33.080,derived
205,211,lrt_all_ground,ivt,35.486,derived_feeder
205,212,lrt_all_ground,ivt,38.832,derived_feeder
205,213,lrt_all_ground,ivt,45.680,derived_feeder
205,214,lrt_all_ground,ivt,57.512,assumed
205,215,lrt_all_ground,ivt,58.838,derived_feeder
205,216,lrt_all_ground,ivt,51.697,assumed
205,217,lrt_all_ground,ivt,70.056,derived_feeder
205,101,lrt_all_ground,ivt,48.467,derived_feeder
205,102,lrt_all_ground,ivt,45.459,derived_feeder
205,103,lrt_all_ground,ivt,43.918,derived_feeder
205,104,lrt_all_ground,ivt,39.849,derived_feeder
205,301,lrt_all_ground,ivt,45.948,assumed
205,302,lrt_all_ground,ivt,47.880,assumed
205,303,lrt_all_ground,ivt,32.612,derived_feeder
205,304,lrt_all_ground,ivt,38.688,assumed
206,201,lrt_all_ground,ivt,37.840,derived
206,202,lrt_all_ground,ivt,25.540,derived
206,203,lrt_all_ground,ivt,17.230,derived
206,204,lrt_all_ground,ivt,13.210,derived
206,205,lrt_all_ground,ivt,8.780,derived
206,206,lrt_all_ground,ivt,,not_skimmed
206,207,lrt_all_ground,ivt,4.700,derived
206,208,lrt_all_ground,ivt,9.100,derived
206,209,lrt_all_ground,ivt,15.410,derived
206,210,lrt_all_ground,ivt,24.300,derived
206,211,lrt_all_ground,ivt,28.021,derived_feeder
206,212,lrt_all_ground,ivt,31.366,derived_feeder
206,213,lrt_all_ground,ivt,36.900,derived_feeder
206,214,lrt_all_ground,ivt,51.855,derived_feeder
206,215,lrt_all_ground,ivt,50.058,derived_feeder
206,216,lrt_all_ground,ivt,49.099,derived_feeder
206,217,lrt_all_ground,ivt,61.276,derived_feeder
206,101,lrt_all_ground,ivt,41.001,derived_feeder
206,102,lrt_all_ground,ivt,37.124,derived_feeder
206,103,lrt_all_ground,ivt,35.583,derived_feeder
206,104,lrt_all_ground,ivt,31.514,derived_feeder
206,301,lrt_all_ground,ivt,40.127,assumed
206,302,lrt_all_ground,ivt,42.058,assumed
206,303,lrt_all_ground,ivt,28.932,derived_feeder
206,304,lrt_all_ground,ivt,25.750,derived_feeder
207,201,lrt_all_ground,ivt,42.530,derived
207,202,lrt_all_ground,ivt,30.240,derived
207,203,lrt_all_ground,ivt,21.920,derived
207,204,lrt_all_ground,ivt,17.910,derived
207,205,lrt_all_ground,ivt,13.480,derived
207,206,lrt_all_ground,ivt,4.700,derived
207,207,lrt_all_ground,ivt,,not_skimmed
207,208,lrt_all_ground,ivt,4.400,derived
207,209,lrt_all_ground,ivt,10.720,derived
207,210,lrt_all_ground,ivt,19.600,derived
207,211,lrt_all_ground,ivt,23.331,derived_feeder
207,212,lrt_all_ground,ivt,26.676,derived_feeder
207,213,lrt_all_ground,ivt,32.808,derived_feeder
207,214,lrt_all_ground,ivt,47.155,derived_feeder
207,215,lrt_all_ground,ivt,45.358,derived_feeder
207,216,lrt_all_ground,ivt,44.399,derived_feeder
207,217,lrt_all_ground,ivt,56.576,derived_feeder
207,101,lrt_all_ground,ivt,36.311,derived_feeder
207,102,lrt_all_ground,ivt,35.823,derived_feeder
207,103,lrt_all_ground,ivt,34.282,derived_feeder
207,104,lrt_all_ground,ivt,27.422,derived_feeder
207,301,lrt_all_ground,ivt,37.392,assumed
207,302,lrt_all_ground,ivt,51.904,derived_feeder
207,303,lrt_all_ground,ivt,24.232,derived_feeder
207,304,lrt_all_ground,ivt,21.050,derived_feeder
208,201,lrt_all_ground,ivt,46.940,derived
208,202,lrt_all_ground,ivt,34.640,derived
208,203,lrt_all_ground,ivt,26.330,derived
208,204,lrt_all_ground,ivt,22.320,derived
208,205,lrt_all_ground,ivt,17.880,derived
208,206,lrt_all_ground,ivt,9.100,derived
208,207,lrt_all_ground,ivt,4.400,derived
208,208,lrt_all_ground,ivt,,not_skimmed
208,209,lrt_all_ground,ivt,6.310,derived
208,210,lrt_all_ground,ivt,15.200,derived
208,211,lrt_all_ground,ivt,18.921,derived_feeder
208,212,lrt_all_ground,ivt,22.266,derived_feeder
208,213,lrt_all_ground,ivt,28.670,derived_feeder
208,214,lrt_all_ground,ivt,42.755,derived_feeder
208,215,lrt_all_ground,ivt,40.958,derived_feeder
208,216,lrt_all_ground,ivt,39.999,derived_feeder
208,217,lrt_all_ground,ivt,52.176,derived_feeder
208,101,lrt_all_ground,ivt,31.901,derived_feeder
208,102,lrt_all_ground,ivt,31.423,derived_feeder
208,103,lrt_all_ground,ivt,29.882,derived_feeder
208,104,lrt_all_ground,ivt,23.284,derived_feeder
208,301,lrt_all_ground,ivt,49.931,derived_feeder
208,302,lrt_all_ground,ivt,47.494,derived_feeder
208,303,lrt_all_ground,ivt,44.036,derived_feeder
208,304,lrt_all_ground,ivt,40.197,derived_feeder
209,201,lrt_all_ground,ivt,53.250,derived
209,202,lrt_all_ground,ivt,40.950,derived
209,203,lrt_all_ground,ivt,32.640,derived
209,204,lrt_all_ground,ivt,28.630,derived
209,205,lrt_all_ground,ivt,24.200,derived
209,206,lrt_all_ground,ivt,15.410,derived
209,207,lrt_all_ground,ivt,10.720,derived
209,208,lrt_all_ground,ivt,6.310,derived
209,209,lrt_all_ground,ivt,,not_skimmed
209,210,lrt_all_ground,ivt,8.890,derived
209,211,lrt_all_ground,ivt,15.140,derived_feeder
209,212,lrt_all_ground,ivt,18.486,derived_feeder
209,213,lrt_all_ground,ivt,24.889,derived_feeder
209,214,lrt_all_ground,ivt,36.445,derived_feeder
209,215,lrt_all_ground,ivt,34.648,derived_feeder
209,216,lrt_all_ground,ivt,33.689,derived_feeder
