TAZ_ID,AREA,SETTL_SIZE,CHILD_EDU,ADULT_EDU,STUDENTS,SOCECO,SECTOR_REST,SECTOR_ARA,SECTOR_ORT,POPULATION,HH_AVG_SIZE,HH_AVG_SIZE_ARAB,HH_AVG_SIZE_ORTO,HH_AVG_SIZE_REST,HH_TOT,HH_ARAB,HH_OTRO,HH_REST,EMPL_TOT,EMPL_INDU,EMPL_SERV,EMPL_OTHER,AGE_0_7,AGE_8_18,AGE_19_25,AGE_26_35,AGE_36_64,AGE_65,AGE_0_7_REST,AGE_8_18_REST,AGE_19_25_REST,AGE_26_35_REST,AGE_36_64_REST,AGE_65_REST,AGE_0_7_ARA,AGE_8_18_ARA,AGE_19_25_ARA,AGE_26_35_ARA,AGE_36_64_ARA,AGE_65_ARA,AGE_0_7_ORT,AGE_8_18_ORT,AGE_19_25_ORT,AGE_26_35_ORT,AGE_36_64_ORT,AGE_65_ORT,GIZRA,TABAAT,SZ_OLD,SZ_NEW,PRIMARY_NAFA,SECONDARY_NAFA,PERC_PRIMARY_NAFA,PERC_SECONDARY_NAFA
338,3.05,2,0,0,0,3,0,1,0,5335,4.097542243,4.097542243,0,0,1302,1302,0,0,683,224,361,98,888,1227,727,822,1439,232,0,0,0,0,0,0,888,1227,727,822,1439,232,0,0,0,0,0,0,32,3,3,3,עכו,,1,0
401,11.64,2,785,690,0,3,0,1,0,7229,3.499031946,3.499031946,0,0,2066,2066,0,0,665,218,351,96,1134,1450,1009,1188,2112,336,0,0,0,0,0,0,1134,1450,1009,1188,2112,336,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
402,4.02,2,1411,1261,0,3,0,1,0,7123,3.669757857,3.669757857,0,0,1941,1941,0,0,504,165,266,73,1096,1592,900,1092,2095,348,0,0,0,0,0,0,1096,1592,900,1092,2095,348,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
403,8.03,3,0,0,0,3,0,1,0,6972,3.803600655,3.803600655,0,0,1833,1833,0,0,470,154,248,68,1002,1520,906,1037,2107,400,0,0,0,0,0,0,1002,1520,906,1037,2107,400,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
404,4.01,2,0,0,0,3,0,1,0,5035,3.598999285,3.598999285,0,0,1399,1399,0,0,1296,425,684,187,699,1043,652,731,1585,325,0,0,0,0,0,0,699,1043,652,731,1585,325,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
405,2.86,3,2982,3602,0,3,0,1,0,7265,3.799686192,3.799686192,0,0,1912,1912,0,0,1176,386,621,169,926,1421,960,1056,2364,538,0,0,0,0,0,0,926,1421,960,1056,2364,538,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
406,4.24,3,0,0,0,3,0,1,0,7264,3.599603568,3.599603568,0,0,2018,2018,0,0,1176,386,621,169,926,1422,960,1056,2363,537,0,0,0,0,0,0,926,1422,960,1056,2363,537,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
407,0.92,3,385,0,0,3,0,1,0,7623,2.947795824,2.947795824,0,0,2586,2586,0,0,2352,771,1242,339,971,1492,1007,1109,2480,564,0,0,0,0,0,0,971,1492,1007,1109,2480,564,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
408,1.52,3,288,0,0,3,0,1,0,2975,3.4,3.4,0,0,875,875,0,0,1890,620,998,272,379,582,393,432,969,220,0,0,0,0,0,0,379,582,393,432,969,220,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
409,0.83,3,641,0,0,3,0,1,0,4286,3.698015531,3.698015531,0,0,1159,1159,0,0,1554,510,820,224,547,839,566,623,1394,317,0,0,0,0,0,0,547,839,566,623,1394,317,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
410,1.43,1,0,0,0,9,1,0,0,1087,3.495176849,0,0,3.495176849,311,0,0,311,127,42,67,18,170,234,116,95,420,52,170,234,116,95,420,52,0,0,0,0,0,0,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
411,3.26,2,0,0,0,3,0,1,0,7123,3.669757857,3.669757857,0,0,1941,1941,0,0,703,231,371,101,1096,1592,900,1092,2095,348,0,0,0,0,0,0,1096,1592,900,1092,2095,348,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
412,2.08,3,505,0,0,3,0,1,0,4996,3.599423631,3.599423631,0,0,1388,1388,0,0,591,194,312,85,718,1090,649,742,1510,287,0,0,0,0,0,0,718,1090,649,742,1510,287,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
413,2.71,3,0,433,0,3,0,1,0,5111,3.498288843,3.498288843,0,0,1461,1461,0,0,2301,755,1215,331,735,1115,664,760,1544,293,0,0,0,0,0,0,735,1115,664,760,1544,293,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
414,0.45,3,0,0,0,3,0,1,0,4180,3.597246127,3.597246127,0,0,1162,1162,0,0,671,220,354,97,601,911,543,622,1263,240,0,0,0,0,0,0,601,911,543,622,1263,240,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
415,1.47,3,3625,3716,0,3,0,1,0,9992,3.799239544,3.799239544,0,0,2630,2630,0,0,1314,431,694,189,1436,2179,1298,1486,3020,573,0,0,0,0,0,0,1436,2179,1298,1486,3020,573,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
416,13.17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,271,435,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
417,1.83,3,0,0,0,3,0,1,0,3625,2.799227799,2.799227799,0,0,1295,1295,0,0,1284,421,678,185,521,790,471,539,1096,208,0,0,0,0,0,0,521,790,471,539,1096,208,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
418,0.45,2,2277,1723,0,3,0,1,0,4196,3.499582986,3.499582986,0,0,1199,1199,0,0,877,288,463,126,582,870,543,610,1320,271,0,0,0,0,0,0,582,870,543,610,1320,271,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
419,7.58,2,0,0,0,3,0,1,0,4316,3.398425197,3.398425197,0,0,1270,1270,0,0,902,296,476,130,599,894,558,627,1360,278,0,0,0,0,0,0,599,894,558,627,1360,278,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
420,2.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,25,41,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
421,1.01,3,284,0,0,3,0,1,0,5833,3.399184149,3.399184149,0,0,1716,1716,0,0,588,193,310,85,744,1142,771,848,1896,432,0,0,0,0,0,0,744,1142,771,848,1896,432,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
422,1.73,3,40,87,0,3,0,1,0,4883,3.8,3.8,0,0,1285,1285,0,0,1131,371,597,163,622,956,645,710,1589,361,0,0,0,0,0,0,622,956,645,710,1589,361,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
423,4.56,3,0,0,0,3,0,1,0,2380,3.895253682,3.895253682,0,0,611,611,0,0,1176,386,621,169,304,466,314,346,774,176,0,0,0,0,0,0,304,466,314,346,774,176,0,0,0,0,0,0,22,2,4,4,עכו,,1,0
501,0.43,3,0,0,0,7,1,0,0,4728,3.098296199,0,0,3.098296199,1526,0,0,1526,125,41,66,18,620,814,368,535,1781,610,620,814,368,535,1781,610,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,חיפה,,1,0
502,0.88,1,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,חיפה,,1,0
503,0.42,3,0,0,0,3,1,0,0,3165,1.999368288,0,0,1.999368288,1583,0,0,1583,1036,340,547,149,237,312,226,392,1152,846,237,312,226,392,1152,846,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,חיפה,,1,0
504,0.70,3,428,0,0,5,1,0,0,3953,2.398665049,0,0,2.398665049,1648,0,0,1648,701,230,370,101,321,419,248,457,1447,1061,321,419,248,457,1447,1061,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,חיפה,,1,0
505,0.44,3,0,1433,0,6,1,0,0,4265,2.5,0,0,2.5,1706,0,0,1706,561,184,296,81,337,524,320,467,1502,1115,337,524,320,467,1502,1115,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,חיפה,,1,0
506,0.19,3,0,0,0,3,1,0,0,2049,2.099385246,0,0,2.099385246,976,0,0,976,231,76,122,33,194,216,156,286,777,420,194,216,156,286,777,420,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,חיפה,,1,0
507,0.25,3,387,226,0,5,0.936743674,0,0.063256326,1818,2.58974359,0,3.108108108,2.560902256,702,0,37,665,384,126,203,55,181,229,172,227,657,352,163,209,158,211,623,339,0,0,0,0,0,0,18,20,14,16,34,13,1,1,5,5,חיפה,,1,0
508,0.16,3,80,0,0,3,1,0,0,1670,2.297111417,0,0,2.297111417,727,0,0,727,322,106,170,46,140,191,155,206,629,349,140,191,155,206,629,349,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,חיפה,,1,0
509,0.28,3,0,0,0,2,1,0,0,2325,1.899509804,0,0,1.899509804,1224,0,0,1224,308,101,163,44,130,163,109,214,626,1083,130,163,109,214,626,1083,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,חיפה,,1,0
510,0.39,3,682,444,0,4,1,0,0,3231,2.398663697,0,0,2.398663697,1347,0,0,1347,1554,510,820,224,282,396,218,412,1151,772,282,396,218,412,1151,772,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,חיפה,,1,0
511,0.19,3,0,54,0,4,1,0,0,3170,2.199861207,0,0,2.199861207,1441,0,0,1441,241,79,127,35,248,338,239,390,1157,798,248,338,239,390,1157,798,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,חיפה,,1,0
512,0.18,3,303,0,0,5,1,0,0,2770,2.298755187,0,0,2.298755187,1205,0,0,1205,174,57,92,25,285,298,179,361,981,666,285,298,179,361,981,666,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,חיפה,,1,0
513,0.40,3,381,0,0,6,1,0,0,5003,2.499000999,0,0,2.499000999,2002,0,0,2002,756,248,399,109,417,616,394,609,1775,1192,417,616,394,609,1775,1192,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,חיפה,,1,0
514,0.17,3,0,0,0,3,1,0,0,1310,2.197986577,0,0,2.197986577,596,0,0,596,74,24,39,11,127,161,107,188,492,235,127,161,107,188,492,235,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,חיפה,,1,0
601,0.69,3,687,0,0,8,1,0,0,7439,2.714963504,0,0,2.714963504,2740,0,0,2740,1459,479,770,210,885,1171,551,722,2625,1485,885,1171,551,722,2625,1485,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,חיפה,,1,0
602,0.27,3,0,0,0,7,1,0,0,3022,2.098611111,0,0,2.098611111,1440,0,0,1440,222,73,117,32,471,403,219,472,1036,421,471,403,219,472,1036,421,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,חיפה,,1,0
603,0.46,3,997,2427,0,7,1,0,0,3189,2.299206921,0,0,2.299206921,1387,0,0,1387,1549,508,818,223,239,329,242,318,1051,1010,239,329,242,318,1051,1010,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,חיפה,,1,0
604,0.50,3,395,0,0,7,1,0,0,4533,3.00596817,0,0,3.00596817,1508,0,0,1508,41,13,22,6,707,604,329,707,1555,631,707,604,329,707,1555,631,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,חיפה,,1,0
605,0.22,3,0,75,0,6,1,0,0,3615,2.5,0,0,2.5,1446,0,0,1446,1193,391,630,172,398,445,226,434,1182,930,398,445,226,434,1182,930,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,חיפה,,1,0
606,0.20,3,292,0,0,6,1,0,0,4271,2.499122294,0,0,2.499122294,1709,0,0,1709,226,74,119,33,331,445,328,509,1568,1090,331,445,328,509,1568,1090,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,חיפה,,1,0
607,0.34,3,541,578,0,5,1,0,0,5141,2.099224173,0,0,2.099224173,2449,0,0,2449,616,202,325,89,458,605,380,654,1678,1366,458,605,380,654,1678,1366,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,חיפה,,1,0
608,0.22,3,0,0,0,6,1,0,0,3309,2.299513551,0,0,2.299513551,1439,0,0,1439,397,130,210,57,392,423,242,442,1162,648,392,423,242,442,1162,648,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,חיפה,,1,0
609,0.17,3,0,0,0,5,1,0,0,2129,2.199380165,0,0,2.199380165,968,0,0,968,358,117,189,52,260,247,174,319,749,380,260,247,174,319,749,380,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,חיפה,,1,0
610,0.18,3,0,156,0,7,1,0,0,2330,2.198113208,0,0,2.198113208,1060,0,0,1060,1548,508,817,223,279,274,180,297,821,479,279,274,180,297,821,479,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,חיפה,,1,0
611,0.14,3,0,0,0,7,0.958035289,0,0.041964711,2097,2.592088999,0,3.142857143,2.57234315,809,0,28,781,566,186,299,81,267,330,153,251,712,384,250,311,145,240,688,375,0,0,0,0,0,0,17,19,8,11,24,9,1,1,6,5,חיפה,,1,0
612,0.39,3,471,0,0,7,1,0,0,4389,2.299109481,0,0,2.299109481,1909,0,0,1909,2860,938,1510,412,506,556,313,538,1488,988,506,556,313,538,1488,988,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,חיפה,,1,0
613,5.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290,1079,1737,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,חיפה,עכו,0.9,0.1
701,0.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3352,1099,1770,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,עכו,0.9,0.1
702,0.37,3,28,0,0,3,0.985971944,0,0.014028056,4990,2.097519966,0,2.5,2.092726499,2379,0,28,2351,1900,623,1003,274,430,593,433,566,1760,1208,420,581,425,557,1739,1198,0,0,0,0,0,0,10,12,8,9,21,10,1,1,7,7,חיפה,,1,0
703,0.46,3,0,529,0,7,1,0,0,5077,2.499753816,0,0,2.499753816,2031,0,0,2031,354,116,187,51,805,642,394,824,1677,735,805,642,394,824,1677,735,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
704,0.41,3,0,0,0,8,1,0,0,2534,2.299455535,0,0,2.299455535,1102,0,0,1102,5006,1642,2643,721,225,245,169,291,766,838,225,245,169,291,766,838,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
705,0.27,3,1053,0,0,6,1,0,0,4728,2.299610895,0,0,2.299610895,2056,0,0,2056,991,325,523,143,516,604,344,602,1688,974,516,604,344,602,1688,974,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
706,0.13,3,646,824,0,7,1,0,0,2008,2.399044205,0,0,2.399044205,837,0,0,837,729,239,385,105,208,228,128,229,675,540,208,228,128,229,675,540,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
707,0.27,3,0,0,0,7,1,0,0,4269,2.599878197,0,0,2.599878197,1642,0,0,1642,1399,459,739,201,486,580,307,523,1512,861,486,580,307,523,1512,861,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
708,0.36,3,0,0,0,7,1,0,0,4304,2.599033816,0,0,2.599033816,1656,0,0,1656,686,225,362,99,496,609,311,476,1485,927,496,609,311,476,1485,927,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
709,0.67,3,409,1445,0,6,1,0,0,5973,2.379681275,0,0,2.379681275,2510,0,0,2510,2772,909,1464,399,557,735,521,762,1983,1415,557,735,521,762,1983,1415,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
710,0.48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
711,0.72,2,460,0,0,8,1,0,0,4559,3.199298246,0,0,3.199298246,1425,0,0,1425,414,136,218,60,698,873,288,455,1631,614,698,873,288,455,1631,614,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
712,0.34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
713,0.42,3,0,0,0,7,1,0,0,226,2.456521739,0,0,2.456521739,92,0,0,92,0,0,0,0,26,32,16,25,78,49,26,32,16,25,78,49,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
714,0.85,1,138,168,0,8,1,0,0,845,3.393574297,0,0,3.393574297,249,0,0,249,506,166,267,73,108,280,54,69,217,117,108,280,54,69,217,117,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
715,0.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
716,0.66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
717,0.42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
718,1.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,עכו,,1,0
719,0.63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
720,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
721,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2235,733,1180,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,עכו,0.95,0.05
722,0.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
723,0.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
724,0.34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
725,0.19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
726,0.19,3,421,0,0,7,1,0,0,3240,2.5,0,0,2.5,1296,0,0,1296,338,111,178,49,351,459,251,421,1146,612,351,459,251,421,1146,612,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,חיפה,,1,0
727,8.96,1,294,0,0,7,1,0,0,729,3.591133005,0,0,3.591133005,203,0,0,203,72,24,38,10,119,136,47,59,256,112,119,136,47,59,256,112,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,עכו,,1,0
801,0.21,3,880,563,0,3,0.689754098,0,0.310245902,2440,3.065326633,0,3.570754717,2.881849315,796,0,212,584,424,139,224,61,446,409,195,325,686,379,266,254,125,222,510,306,0,0,0,0,0,0,180,155,70,103,176,73,1,1,8,5,חיפה,,1,0
802,0.55,3,345,35,705,5,0.764085106,0,0.235914894,5875,3.470171294,0,4.076470588,3.317812269,1693,0,340,1353,2968,974,1567,427,1043,934,526,864,1734,774,716,661,381,657,1408,666,0,0,0,0,0,0,327,273,145,207,326,108,1,1,8,5,חיפה,,1,0
803,0.78,3,316,139,0,5,0.994455108,0.005544892,0,4689,2.296278159,3.25,0,2.29252704,2042,8,0,2034,553,181,292,80,418,554,306,556,1734,1121,414,548,303,552,1726,1120,4,6,3,4,8,1,0,0,0,0,0,0,1,1,8,5,חיפה,,1,0
804,0.84,3,0,0,0,5,0.99692055,0.00307945,0,4871,2.198104693,3,0,2.196291271,2216,5,0,2211,1131,371,597,163,484,588,381,635,1742,1041,482,585,379,633,1737,1040,2,3,2,2,5,1,0,0,0,0,0,0,1,1,8,5,חיפה,,1,0
805,0.33,3,742,0,0,7,1,0,0,3204,2.598540146,0,0,2.598540146,1233,0,0,1233,415,136,219,60,315,523,282,350,1114,620,315,523,282,350,1114,620,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,5,חיפה,,1,0
806,0.47,3,0,0,0,7,1,0,0,4715,2.399491094,0,0,2.399491094,1965,0,0,1965,1164,382,614,168,520,603,354,574,1630,1034,520,603,354,574,1630,1034,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,5,חיפה,,1,0
807,0.29,3,0,1200,0,7,1,0,0,3220,2.898289829,0,0,2.898289829,1111,0,0,1111,738,242,390,106,332,522,302,354,1162,548,332,522,302,354,1162,548,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,5,חיפה,,1,0
808,0.40,3,654,418,0,7,0.992834891,0.007165109,0,3210,2.697478992,3.285714286,0,2.693998309,1190,7,0,1183,625,205,330,90,369,525,271,347,1147,551,366,521,268,344,1139,549,3,4,3,3,8,2,0,0,0,0,0,0,1,1,8,5,חיפה,,1,0
809,0.55,3,0,0,0,6,0.994122586,0.005877414,0,4764,2.298118669,3.111111111,0,2.294573643,2073,9,0,2064,734,241,387,106,440,580,438,596,1677,1033,437,575,435,592,1667,1030,3,5,3,4,10,3,0,0,0,0,0,0,1,1,8,5,חיפה,,1,0
901,0.62,3,44,315,0,5,1,0,0,2610,2.299559471,0,0,2.299559471,1135,0,0,1135,470,154,248,68,365,336,187,351,950,421,365,336,187,351,950,421,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,חיפה,,1,0
902,0.68,3,750,753,0,5,0.972140039,0,0.027859961,4056,2.096124031,0,2.568181818,2.085140137,1935,0,44,1891,853,280,450,123,427,443,321,532,1409,924,408,425,309,515,1377,909,0,0,0,0,0,0,19,18,12,17,32,15,1,1,9,9,חיפה,,1,0
903,0.48,3,214,0,0,5,0.918901135,0,0.081098865,6079,2.78981184,0,3.376712329,2.747663551,2179,0,146,2033,1600,525,845,230,864,969,536,783,1894,1033,762,865,482,717,1774,986,0,0,0,0,0,0,102,104,54,66,120,47,1,1,9,9,חיפה,,1,0
904,2.58,3,337,111,0,5,0.978392394,0,0.021607606,3471,2.497122302,0,3,2.487912088,1390,0,25,1365,737,242,389,106,331,431,347,496,1200,666,320,418,337,484,1179,658,0,0,0,0,0,0,11,13,10,12,21,8,1,1,9,9,חיפה,,1,0
905,1.93,3,22,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3780,1240,1996,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,חיפה,,1,0
906,0.76,3,1664,2108,0,6,1,0,0,6483,2.699000833,0,0,2.699000833,2402,0,0,2402,1680,551,887,242,803,951,554,828,2130,1217,803,951,554,828,2130,1217,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,חיפה,,1,0
907,0.58,3,100,0,0,4,1,0,0,3892,2.099244876,0,0,2.099244876,1854,0,0,1854,742,243,392,107,366,435,313,512,1446,820,366,435,313,512,1446,820,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,חיפה,,1,0
908,0.39,3,299,90,0,6,0.833151383,0,0.166848617,5496,2.880503145,0,3.434456929,2.790371725,1908,0,267,1641,1708,560,902,246,890,951,497,712,1612,834,686,749,398,591,1400,755,0,0,0,0,0,0,204,202,99,121,212,79,1,1,9,9,חיפה,,1,0
909,1.08,3,566,0,0,6,1,0,0,4439,2.698480243,0,0,2.698480243,1645,0,0,1645,613,201,324,88,472,623,351,584,1578,831,472,623,351,584,1578,831,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,חיפה,,1,0
910,0.70,3,0,0,0,7,0.943612435,0,0.056387565,8814,2.938,0,3.575539568,2.907025516,3000,0,139,2861,1841,604,972,265,1054,1321,716,1166,3016,1541,965,1219,665,1096,2880,1492,0,0,0,0,0,0,89,102,51,70,136,49,1,1,9,9,חיפה,,1,0
911,1.05,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,חיפה,,1,0
912,0.60,3,156,0,0,5,1,0,0,2610,3.6,0,0,3.6,725,0,0,725,376,123,199,54,365,336,187,351,950,421,365,336,187,351,950,421,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,חיפה,,1,0
913,1.70,3,782,0,0,8,1,0,0,6437,2.999534017,0,0,2.999534017,2146,0,0,2146,2468,810,1303,355,607,1251,719,560,2423,877,607,1251,719,560,2423,877,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,חיפה,,1,0
914,0.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,חיפה,,1,0
915,2.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,חיפה,,1,0
916,0.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,חיפה,,1,0
917,0.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,חיפה,,1,0
918,0.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,חיפה,,1,0
919,0.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,חיפה,,1,0
